image,top_prompts,top_scores
MHIST_amr.png,"['an H&E stained image showing normal colonic mucosa.', 'an H&E image showing normal colonic mucosa.', 'an H&E stained image of normal colonic mucosa.', 'an H&E stained image of muscularis mucosa.', 'an H&E stained image of uninvolved colon mucosa.', 'an H&E image of muscularis mucosa.', 'this is normal colonic mucosa.', 'an H&E stained image showing normal colon mucosa.', 'an H&E stained image showing uninvolved colon mucosa.', 'an H&E image of uninvolved colon mucosa.']","[0.6259865164756775, 0.6237673759460449, 0.6218656301498413, 0.6218485832214355, 0.6137449741363525, 0.6040518283843994, 0.6025444865226746, 0.6022233963012695, 0.5972016453742981, 0.5944125652313232]"
MHIST_ams.png,"['an H&E image of muscularis mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E image showing background artifacts.', 'an H&E stained image of muscularis mucosa.', 'there is background artifacts.', 'an H&E stained image showing lymphoid aggregate.', 'an H&E stained image showing muscularis mucosa.', 'an H&E image showing background.', 'an H&E image showing lymphoid aggregate.', 'an H&E stained image showing uninvolved colon mucosa.']","[0.6128600835800171, 0.568691074848175, 0.5624380111694336, 0.5619747638702393, 0.5575897693634033, 0.5555605888366699, 0.5535122156143188, 0.5498629808425903, 0.5497280359268188, 0.5414366722106934]"
MHIST_amt.png,"['uninvolved colon mucosa, H&E.', 'a photomicrograph showing normal colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'uninvolved colon mucosa, H&E stain.', 'normal colonic mucosa, H&E stain.', 'a photomicrograph showing normal colonic mucosa.', 'shows normal colonic mucosa.', 'a histopathological photograph of normal colonic mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E image showing normal colon mucosa.']","[0.6388087272644043, 0.6123964786529541, 0.5579969882965088, 0.5573978424072266, 0.5569993257522583, 0.5542470216751099, 0.5466684103012085, 0.545372724533081, 0.5431032776832581, 0.5422280430793762]"
MHIST_amu.png,"['uninvolved colon mucosa, H&E stain.', 'uninvolved colon mucosa, H&E.', 'a photomicrograph showing uninvolved colon mucosa.', 'a histopathological image showing normal colon mucosa.', 'a photomicrograph showing normal colon mucosa.', 'a histopathological photograph of normal colon mucosa.', 'a histopathological photograph showing normal colon mucosa.', 'a histopathological photograph showing normal colonic mucosa.', 'a histopathological photograph showing uninvolved colon mucosa.', 'a photomicrograph of normal colon mucosa.']","[0.5581008195877075, 0.532663106918335, 0.5165442824363708, 0.5123184323310852, 0.4998396635055542, 0.4856533110141754, 0.47999733686447144, 0.470797598361969, 0.4494098126888275, 0.44884413480758667]"
MHIST_amv.png,"['a photomicrograph showing lymphoid aggregate.', 'an H&E image showing lymphoid aggregate.', 'shows lymphoid aggregate.', 'an H&E stained image showing lymphoid aggregate.', 'a histopathological image of muscularis mucosa.', 'lymphoid aggregate, H&E stain.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E stained image of lymphoid aggregate.', 'an H&E image showing muscularis mucosa.', 'lymphoid aggregate.']","[0.616020679473877, 0.6063435077667236, 0.5975700616836548, 0.5923466682434082, 0.5911316871643066, 0.572263240814209, 0.5669199228286743, 0.5664805173873901, 0.5616283416748047, 0.5564950108528137]"
MHIST_amw.png,"['uninvolved colon mucosa, H&E.', 'normal colon mucosa, H&E.', 'an H&E image showing normal colonic mucosa.', 'an H&E image of mucin pool.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E image showing normal colon mucosa.', 'an H&E stained image showing normal colon mucosa.', 'normal colonic mucosa, H&E stain.', 'normal colon mucosa, H&E stain.', 'normal colonic mucosa, H&E.']","[0.6394377946853638, 0.6032384634017944, 0.594300389289856, 0.575727105140686, 0.5740087628364563, 0.5720117688179016, 0.5713142156600952, 0.5652052760124207, 0.5590713024139404, 0.5584548711776733]"
MHIST_amx.png,"['mucin pool, H&E stain.', 'an H&E image of mucin pool.', 'mucin, H&E stain.', 'mucin.', 'a photomicrograph of background.', 'an H&E stained image of mucin pool.', 'mucin pool, H&E.', 'this is mucus.', 'there is mucin.', 'mucin, H&E.']","[0.5939775109291077, 0.5386710166931152, 0.530852735042572, 0.5012873411178589, 0.4922962188720703, 0.48039159178733826, 0.4707430601119995, 0.4680021107196808, 0.4606177806854248, 0.44944533705711365]"
MHIST_amy.png,"['uninvolved colon mucosa, H&E.', 'uninvolved colon mucosa, H&E stain.', 'an H&E image of mucin pool.', 'there is mucin.', 'a histopathological image showing normal colon mucosa.', 'normal colon mucosa, H&E stain.', 'normal colonic mucosa, H&E stain.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E stained image of mucin pool.', 'normal colon mucosa, H&E.']","[0.5476468205451965, 0.508156955242157, 0.4537338614463806, 0.4261804521083832, 0.4047928750514984, 0.4018469750881195, 0.39925065636634827, 0.3970460891723633, 0.3872353434562683, 0.38317611813545227]"
MHIST_amz.png,"['an example of stroma.', 'uninvolved colon mucosa, H&E.', 'an H&E image of mucin pool.', 'normal colon mucosa is present.', 'normal colon mucosa, H&E.', 'an H&E image of stroma.', 'mucin.', 'uninvolved colon mucosa, H&E stain.', 'stroma.', 'an H&E image of penmarking.']","[0.4272174835205078, 0.4094672203063965, 0.40137332677841187, 0.3847174048423767, 0.38034796714782715, 0.3758698105812073, 0.37387269735336304, 0.3664623498916626, 0.35504382848739624, 0.3522637188434601]"
MHIST_ana.png,"['a histopathological image showing normal colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'an H&E image showing normal colon mucosa.', 'a histopathological image showing normal colonic mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'normal colon mucosa, H&E.', 'uninvolved colon mucosa, H&E stain.']","[0.6437990665435791, 0.6407755613327026, 0.6385226249694824, 0.6372904181480408, 0.6327201724052429, 0.603397011756897, 0.5980225205421448, 0.5871265530586243, 0.5866748690605164, 0.5745129585266113]"
MHIST_anb.png,"['a photomicrograph showing normal colon mucosa.', 'presence of normal colon mucosa.', 'a histopathological image showing normal colon mucosa.', 'uninvolved colon mucosa, H&E stain.', 'a photomicrograph of normal colon mucosa.', 'uninvolved colon mucosa, H&E.', 'normal colonic mucosa.', 'a photomicrograph showing uninvolved colon mucosa.', 'presence of normal colonic mucosa.', 'a histopathological image showing normal colonic mucosa.']","[0.5360437631607056, 0.521281361579895, 0.5163605213165283, 0.5055492520332336, 0.5027440190315247, 0.4909844994544983, 0.48239511251449585, 0.48236560821533203, 0.4597558081150055, 0.45961010456085205]"
MHIST_anc.png,"['normal colonic mucosa, H&E.', 'uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'normal colon mucosa, H&E.', 'a histopathological image showing normal colon mucosa.', 'uninvolved colon mucosa, H&E stain.', 'an H&E image showing normal colonic mucosa.', 'normal colonic mucosa is present.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E image of normal colonic mucosa.']","[0.6459453105926514, 0.600638747215271, 0.5900851488113403, 0.5646966695785522, 0.5343180894851685, 0.530899167060852, 0.5294334888458252, 0.511149525642395, 0.5022447109222412, 0.5000818967819214]"
MHIST_and.png,"['uninvolved colon mucosa, H&E.', 'a histopathological image showing normal colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'a photomicrograph showing normal colon mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'normal colonic mucosa, H&E.', 'an H&E image showing normal colon mucosa.', 'a histopathological image showing normal colonic mucosa.', 'shows normal colonic mucosa.', 'uninvolved colon mucosa, H&E stain.']","[0.648059606552124, 0.6198866963386536, 0.5988626480102539, 0.5976037979125977, 0.5798546671867371, 0.5792136788368225, 0.5774922370910645, 0.57155841588974, 0.5697907209396362, 0.5677391290664673]"
MHIST_ane.png,"['mucin pool, H&E stain.', 'mucin, H&E stain.', 'mucin.', 'this is mucus.', 'there is mucin.', 'an H&E image of mucin pool.', 'mucus, H&E stain.', 'mucin, H&E.', 'mucin pool, H&E.', 'an H&E stained image of mucin pool.']","[0.5497423410415649, 0.5306183099746704, 0.47740787267684937, 0.45679789781570435, 0.440127968788147, 0.437357634305954, 0.43609827756881714, 0.4298061430454254, 0.42069339752197266, 0.41984668374061584]"
MHIST_anf.png,"['uninvolved colon mucosa, H&E.', 'an H&E image showing uninvolved colon mucosa.', 'a histopathological image of muscularis mucosa.', 'an H&E image of mucin pool.', 'an H&E stained image of mucin pool.', 'uninvolved colon mucosa, H&E stain.', 'an H&E image showing normal colonic mucosa.', 'an H&E stained image of normal colonic mucosa.', 'an H&E image showing normal colon mucosa.', 'an H&E stained image of normal colon mucosa.']","[0.5174609422683716, 0.45488259196281433, 0.4461223781108856, 0.44567906856536865, 0.44416308403015137, 0.43915948271751404, 0.4296532869338989, 0.4290309548377991, 0.41853272914886475, 0.41524064540863037]"
MHIST_ang.png,"['an H&E image of mucin pool.', 'normal colon mucosa, H&E.', 'an H&E stained image of mucin pool.', 'an example of stroma.', 'uninvolved colon mucosa, H&E.', 'normal colon mucosa, H&E stain.', 'an H&E image of mucus pool.', 'normal colonic mucosa, H&E stain.', 'normal colonic mucosa, H&E.', 'an example of mucin.']","[0.5832443237304688, 0.5144936442375183, 0.5118914842605591, 0.5109125375747681, 0.5009301900863647, 0.4849432706832886, 0.4779300093650818, 0.47684910893440247, 0.4744008779525757, 0.4684792757034302]"
MHIST_anh.png,"['uninvolved colon mucosa, H&E.', 'normal colon mucosa, H&E.', 'normal colonic mucosa, H&E.', 'an H&E image of mucin pool.', 'uninvolved colon mucosa, H&E stain.', 'an H&E image of mucin.', 'normal colonic mucosa, H&E stain.', 'an H&E image showing mucin.', 'an H&E image showing normal colonic mucosa.', 'an H&E stained image of mucin.']","[0.6268349885940552, 0.5701718330383301, 0.5454040765762329, 0.5426053404808044, 0.5378711223602295, 0.5325722694396973, 0.5242136716842651, 0.5228718519210815, 0.5179389119148254, 0.5156782865524292]"
MHIST_ani.png,"['an H&E stained image showing uninvolved colon mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E stained image showing lymphoid aggregate.', 'an H&E image showing normal colon mucosa.', 'uninvolved colon mucosa, H&E.', 'an H&E stained image of lymphoid aggregate.', 'an H&E image showing lymphoid aggregate.', 'an example of mucin.', 'there is lymphoid aggregate.', 'there is background artifacts.']","[0.5945241451263428, 0.5862783193588257, 0.5755898952484131, 0.5607606172561646, 0.5596776008605957, 0.5591363310813904, 0.5551131963729858, 0.5446968674659729, 0.5434787273406982, 0.539825975894928]"
MHIST_anj.png,"['an H&E image of mucin pool.', 'an example of mucin.', 'an example of stroma.', 'an example of stromal tissue.', 'an example of mucus pool.', 'a histopathological image of stroma.', 'an H&E stained image showing mucin.', 'an H&E stained image of mucin pool.', 'uninvolved colon mucosa, H&E.', 'an H&E image showing mucin.']","[0.5406795144081116, 0.5267150402069092, 0.5140557289123535, 0.5118609666824341, 0.4994419813156128, 0.4899683892726898, 0.4834589660167694, 0.47909480333328247, 0.47779884934425354, 0.4767867624759674]"
MHIST_ank.png,"['uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E.', 'uninvolved colon mucosa, H&E stain.', 'normal colonic mucosa, H&E stain.', 'an H&E image showing uninvolved colon mucosa.', 'normal colon mucosa, H&E.', 'a histopathological image of muscularis mucosa.', 'a histopathological image showing normal colon mucosa.', 'a photomicrograph showing normal colon mucosa.', 'normal colonic mucosa is present.']","[0.5860692858695984, 0.49769455194473267, 0.49430373311042786, 0.48804235458374023, 0.482713520526886, 0.4638700783252716, 0.45761585235595703, 0.4527911841869354, 0.42670559883117676, 0.42631155252456665]"
MHIST_anl.png,"['uninvolved colon mucosa, H&E.', 'normal colon mucosa is present.', 'an H&E stained image of normal colonic mucosa.', 'an H&E image showing normal colonic mucosa.', 'a photomicrograph showing normal colon mucosa.', 'normal colon mucosa, H&E.', 'an H&E image of normal colonic mucosa.', 'an H&E image of uninvolved colon mucosa.', 'an H&E image showing normal colon mucosa.', 'uninvolved colon mucosa, H&E stain.']","[0.6816840171813965, 0.6557308435440063, 0.6481292843818665, 0.6477174162864685, 0.6476396918296814, 0.6474584937095642, 0.6412351131439209, 0.6352285146713257, 0.6223850250244141, 0.6175674200057983]"
MHIST_anm.png,"['mucin pool, H&E.', 'mucin pool, H&E stain.', 'mucin, H&E stain.', 'mucin.', 'uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'an H&E stained image of mucin pool.', 'uninvolved colon mucosa, H&E stain.', 'an H&E image of mucin pool.']","[0.5398373007774353, 0.5206222534179688, 0.5106115341186523, 0.5089879035949707, 0.5038450360298157, 0.5035699605941772, 0.4999809265136719, 0.49315616488456726, 0.4853799343109131, 0.48532092571258545]"
MHIST_ann.png,"['uninvolved colon mucosa, H&E.', 'uninvolved colon mucosa, H&E stain.', 'normal colonic mucosa, H&E stain.', 'a photomicrograph showing normal colon mucosa.', 'a photomicrograph showing normal colonic mucosa.', 'an H&E image showing normal colonic mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'normal colonic mucosa, H&E.', 'a histopathological photograph of normal colonic mucosa.', 'an H&E image of normal colonic mucosa.']","[0.5465486645698547, 0.4963032901287079, 0.48969683051109314, 0.4649239182472229, 0.4306032359600067, 0.4280887246131897, 0.4270959794521332, 0.42699944972991943, 0.4209032356739044, 0.42017045617103577]"
MHIST_ano.png,"['a histopathological image showing normal colonic mucosa.', 'a histopathological image showing normal colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'uninvolved colon mucosa, H&E.', 'a photomicrograph showing normal colon mucosa.', 'normal colonic mucosa, H&E.', 'shows normal colonic mucosa.', 'an H&E image of normal colonic mucosa.', 'an H&E image of uninvolved colon mucosa.', 'an H&E image showing normal colon mucosa.']","[0.5785755515098572, 0.5731791257858276, 0.5682417750358582, 0.5534237623214722, 0.5504794716835022, 0.5431222915649414, 0.5418648719787598, 0.5095688700675964, 0.5002236366271973, 0.49977606534957886]"
MHIST_anp.png,"['normal colonic mucosa, H&E.', 'mucin pool, H&E.', 'mucin.', 'normal colon mucosa, H&E.', 'mucin, H&E stain.', 'normal colonic mucosa, H&E stain.', 'uninvolved colon mucosa, H&E.', 'mucin pool, H&E stain.', 'mucin, H&E.', 'an H&E stained image of mucin pool.']","[0.6250267028808594, 0.6188491582870483, 0.6107465624809265, 0.5988315939903259, 0.5984921455383301, 0.593270480632782, 0.592433750629425, 0.5883755087852478, 0.570666491985321, 0.5576968193054199]"
MHIST_anq.png,"['uninvolved colon mucosa, H&E.', 'normal colon mucosa, H&E.', 'normal colonic mucosa, H&E.', 'an H&E image of uninvolved colon mucosa.', 'a photomicrograph showing normal colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'an H&E image of normal colonic mucosa.', 'normal colon mucosa is present.', 'an H&E stained image of normal colonic mucosa.', 'normal colonic mucosa is present.']","[0.7131770849227905, 0.693071186542511, 0.6690467000007629, 0.6687476634979248, 0.6657745242118835, 0.65046626329422, 0.647041380405426, 0.6430250406265259, 0.6426464319229126, 0.6363176107406616]"
MHIST_anr.png,"['normal colonic mucosa, H&E.', 'normal colonic mucosa is present.', 'this is normal colonic mucosa.', 'shows normal colon mucosa.', 'a histopathological image showing normal colon mucosa.', 'normal colon mucosa, H&E.', 'shows normal colonic mucosa.', 'an H&E image of uninvolved colon mucosa.', 'a histopathological image showing normal colonic mucosa.', 'normal colonic mucosa.']","[0.5423909425735474, 0.5173100233078003, 0.5123658180236816, 0.5045132040977478, 0.5000849962234497, 0.49687811732292175, 0.4914492666721344, 0.4875484108924866, 0.48158687353134155, 0.4809221625328064]"
MHIST_ans.png,"['uninvolved colon mucosa, H&E.', 'this is mucus.', 'normal colonic mucosa, H&E.', 'mucin pool, H&E stain.', 'this is mucus pool.', 'empty space, H&E.', 'lymphoid aggregate, H&E.', 'an H&E image of background.', 'normal colonic mucosa, H&E stain.', 'mucin, H&E stain.']","[0.4110493063926697, 0.4045568108558655, 0.3943935036659241, 0.3905062675476074, 0.3854948878288269, 0.3798654079437256, 0.3606013059616089, 0.3526511490345001, 0.34953734278678894, 0.3472978174686432]"
MHIST_ant.png,"['mucin, H&E stain.', 'mucin pool, H&E stain.', 'there is mucin.', 'this is mucus.', 'uninvolved colon mucosa, H&E.', 'a histopathological image showing normal colon mucosa.', 'mucin.', 'this is mucin.', 'mucin, H&E.', 'an H&E image of mucin pool.']","[0.4967994689941406, 0.47817182540893555, 0.4703737199306488, 0.4653230905532837, 0.45280176401138306, 0.4451614320278168, 0.43224388360977173, 0.4240078926086426, 0.41099002957344055, 0.4080665707588196]"
MHIST_anu.png,"['mucin.', 'an H&E image of mucin pool.', 'mucus, H&E stain.', 'mucin pool, H&E stain.', 'mucin, H&E stain.', 'an H&E stained image of mucin pool.', 'this is mucus.', 'mucus pool, H&E stain.', 'an H&E stained image of mucin.', 'uninvolved colon mucosa, H&E.']","[0.5096611976623535, 0.5048897862434387, 0.49286535382270813, 0.4892805218696594, 0.4793224334716797, 0.45256900787353516, 0.44659003615379333, 0.44433656334877014, 0.4291551113128662, 0.4275713860988617]"
MHIST_anv.png,"['a photomicrograph showing normal colonic mucosa.', 'a photomicrograph showing normal colon mucosa.', 'uninvolved colon mucosa, H&E.', 'a photomicrograph of normal colonic mucosa.', 'a histopathological photograph of normal colonic mucosa.', 'a photomicrograph showing uninvolved colon mucosa.', 'a histopathological photograph of normal colon mucosa.', 'normal colonic mucosa, H&E stain.', 'uninvolved colon mucosa, H&E stain.', 'an H&E image showing normal colonic mucosa.']","[0.7469783425331116, 0.7338374853134155, 0.6853032112121582, 0.6462700366973877, 0.6446802020072937, 0.644578218460083, 0.6402053236961365, 0.6390836238861084, 0.635073184967041, 0.6300755739212036]"
MHIST_anw.png,"['mucin pool, H&E stain.', 'mucin, H&E stain.', 'mucus, H&E stain.', 'mucin pool, H&E.', 'mucus pool, H&E stain.', 'this is mucus.', 'mucin, H&E.', 'this is mucus pool.', 'an H&E image of mucin pool.', 'an H&E image of mucus pool.']","[0.5775127410888672, 0.5390427112579346, 0.49021145701408386, 0.4779912531375885, 0.4763309955596924, 0.47304582595825195, 0.4549754858016968, 0.4467427730560303, 0.4198787808418274, 0.4135538339614868]"
MHIST_anx.png,"['mucin pool, H&E stain.', 'mucin.', 'mucin, H&E stain.', 'mucin pool, H&E.', 'this is mucus.', 'an H&E image of background.', 'mucin, H&E.', 'an H&E image showing background.', 'there is mucin.', 'an H&E stained image of background.']","[0.5192422866821289, 0.5094195008277893, 0.5071254372596741, 0.4820713996887207, 0.4566846787929535, 0.4389735460281372, 0.43720605969429016, 0.42069530487060547, 0.3903387784957886, 0.38546785712242126]"
MHIST_any.png,"['a photomicrograph showing normal colonic mucosa.', 'a photomicrograph showing normal colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'uninvolved colon mucosa, H&E.', 'an H&E image showing normal colon mucosa.', 'a histopathological photograph showing normal colonic mucosa.', 'a histopathological photograph of normal colon mucosa.', 'a histopathological photograph of normal colonic mucosa.', 'shows normal colonic mucosa.', 'an H&E image of normal colonic mucosa.']","[0.6976292133331299, 0.6832212805747986, 0.6365235447883606, 0.6248337626457214, 0.6181668043136597, 0.618122398853302, 0.6138599514961243, 0.6135078072547913, 0.6127971410751343, 0.6064942479133606]"
MHIST_anz.png,"['uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'normal colonic mucosa, H&E.', 'uninvolved colon mucosa, H&E stain.', 'normal colon mucosa, H&E.', 'a photomicrograph showing normal colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'an H&E image showing normal colon mucosa.', 'a photomicrograph showing normal colonic mucosa.', 'normal colon mucosa, H&E stain.']","[0.6992019414901733, 0.6571015119552612, 0.6450203657150269, 0.6425421833992004, 0.6299678683280945, 0.6062083840370178, 0.6033374071121216, 0.5883620977401733, 0.5839673280715942, 0.5808510780334473]"
MHIST_aoa.png,"['uninvolved colon mucosa, H&E.', 'an H&E image showing normal colonic mucosa.', 'an H&E stained image of normal colonic mucosa.', 'normal colonic mucosa, H&E.', 'an H&E stained image showing normal colon mucosa.', 'normal colonic mucosa, H&E stain.', 'an H&E stained image showing normal colonic mucosa.', 'an H&E image showing normal colon mucosa.', 'normal colon mucosa, H&E.', 'this is normal colonic mucosa.']","[0.7040195465087891, 0.6766973733901978, 0.6527226567268372, 0.6507886648178101, 0.6473258137702942, 0.6468108892440796, 0.6453857421875, 0.6426056027412415, 0.640495777130127, 0.6402143239974976]"
MHIST_aob.png,"['a histopathological image of muscularis mucosa.', 'lymphoid aggregate, H&E stain.', 'lymphoid aggregate, H&E.', 'uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E.', 'mucin, H&E stain.', 'this is mucus.', 'an H&E image showing muscularis mucosa.', 'lymphoid aggregate.', 'mucin pool, H&E stain.']","[0.464679479598999, 0.46400853991508484, 0.45729145407676697, 0.4503810703754425, 0.4405139684677124, 0.43633121252059937, 0.43494680523872375, 0.42573875188827515, 0.4112577438354492, 0.40812957286834717]"
MHIST_aoc.png,"['mucin, H&E stain.', 'an H&E image of mucin pool.', 'an H&E stained image of mucin pool.', 'mucin pool, H&E stain.', 'mucus, H&E stain.', 'uninvolved colon mucosa, H&E.', 'mucin pool, H&E.', 'an H&E image showing penmarking.', 'mucin, H&E.', 'there is mucin.']","[0.5602343678474426, 0.5373526811599731, 0.5079790353775024, 0.5022345781326294, 0.4939437210559845, 0.490078866481781, 0.4797843098640442, 0.4773542284965515, 0.4674495458602905, 0.4645039737224579]"
MHIST_aod.png,"['mucin pool, H&E stain.', 'an H&E stained image showing mucin.', 'an H&E image showing mucin.', 'an H&E image of mucin pool.', 'an example of mucus pool.', 'mucin, H&E stain.', 'a photomicrograph showing mucin.', 'a histopathological image of penmarking.', 'a photomicrograph of mucin.', 'there is mucin.']","[0.5237083435058594, 0.5179946422576904, 0.5160633325576782, 0.5146068334579468, 0.5128788948059082, 0.5080679059028625, 0.5065972805023193, 0.4853944778442383, 0.4808301329612732, 0.47435685992240906]"
MHIST_aoe.png,"['uninvolved colon mucosa, H&E.', 'mucin, H&E stain.', 'a histopathological image showing normal colon mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'mucin pool, H&E stain.', 'uninvolved colon mucosa, H&E stain.', 'an H&E image showing normal colonic mucosa.', 'a photomicrograph showing normal colon mucosa.', 'an H&E image showing normal colon mucosa.', 'lymphoid aggregate, H&E stain.']","[0.5461148023605347, 0.5337968468666077, 0.5082137584686279, 0.4942507743835449, 0.48869943618774414, 0.4886370301246643, 0.46785563230514526, 0.45982521772384644, 0.45922592282295227, 0.45725584030151367]"
MHIST_aof.png,"['uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'an H&E image showing normal colonic mucosa.', 'an H&E stained image of normal colonic mucosa.', 'an H&E image showing normal colon mucosa.', 'an H&E stained image showing normal colon mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E stained image of normal colon mucosa.', 'normal colonic mucosa, H&E.', 'an H&E stained image showing uninvolved colon mucosa.']","[0.611785888671875, 0.5865928530693054, 0.5797021389007568, 0.5781571865081787, 0.5775817632675171, 0.5765162706375122, 0.5724429488182068, 0.5681135058403015, 0.5677658915519714, 0.5592663288116455]"
MHIST_aog.png,"['uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'mucus, H&E stain.', 'a photomicrograph showing normal colon mucosa.', 'a photomicrograph showing normal colonic mucosa.', 'empty space, H&E stain.', 'an H&E image of mucus pool.', 'empty space, H&E.', 'normal colon mucosa, H&E.']","[0.5488449931144714, 0.5139840841293335, 0.49149075150489807, 0.4711335599422455, 0.470498651266098, 0.45083409547805786, 0.4506458640098572, 0.44887012243270874, 0.4462335705757141, 0.44495058059692383]"
MHIST_aoh.png,"['uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'normal colonic mucosa, H&E.', 'uninvolved colon mucosa, H&E stain.', 'an H&E image of normal colonic mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E stained image of normal colonic mucosa.', 'an H&E image showing normal colonic mucosa.', 'an H&E stained image of normal colon mucosa.', 'mucin, H&E stain.']","[0.5393173098564148, 0.5189437866210938, 0.4988323748111725, 0.49570897221565247, 0.4851439595222473, 0.48346495628356934, 0.48011505603790283, 0.47444024682044983, 0.464182585477829, 0.46125659346580505]"
MHIST_aoi.png,"['uninvolved colon mucosa, H&E.', 'uninvolved colon mucosa, H&E stain.', 'normal colon mucosa, H&E.', 'an H&E image showing normal colonic mucosa.', 'an H&E stained image of normal colonic mucosa.', 'normal colonic mucosa, H&E stain.', 'an H&E image showing normal colon mucosa.', 'an H&E image of normal colonic mucosa.', 'normal colon mucosa, H&E stain.', 'normal colon mucosa is present.']","[0.5583173632621765, 0.49483025074005127, 0.47416386008262634, 0.46931934356689453, 0.46918612718582153, 0.463375985622406, 0.46185386180877686, 0.4606226086616516, 0.4502869248390198, 0.4436626732349396]"
MHIST_aoj.png,"['uninvolved colon mucosa, H&E.', 'a photomicrograph showing normal colon mucosa.', 'uninvolved colon mucosa, H&E stain.', 'normal colonic mucosa, H&E stain.', 'a histopathological photograph showing normal colon mucosa.', 'there is mucin.', 'a photomicrograph showing normal colonic mucosa.', 'normal colon mucosa, H&E stain.', 'an H&E image showing uninvolved colon mucosa.', 'a histopathological photograph showing normal colonic mucosa.']","[0.5627821087837219, 0.5430088043212891, 0.5416762232780457, 0.5116679072380066, 0.48663330078125, 0.4778614640235901, 0.4758642315864563, 0.47386083006858826, 0.47256770730018616, 0.47123485803604126]"
MHIST_aok.png,"['an H&E stained image of stromal tissue.', 'an H&E image of stromal tissue.', 'there is background artifacts.', 'a histopathological image showing background artifacts.', 'an H&E stained image showing stromal tissue.', 'an example of stromal tissue.', 'an example of smooth muscle tissue.', 'an H&E image of mucus.', 'an H&E stained image of background artifacts.', 'background artifacts is present.']","[0.6751136779785156, 0.6685826778411865, 0.6362130641937256, 0.6239497661590576, 0.6075472831726074, 0.5974190831184387, 0.5898841619491577, 0.5852684378623962, 0.584313690662384, 0.5776408910751343]"
MHIST_aol.png,"['uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E.', 'normal colon mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'an H&E image showing normal colonic mucosa.', 'an H&E image of uninvolved colon mucosa.', 'a histopathological image showing normal colon mucosa.', 'normal colonic mucosa is present.', 'uninvolved colon mucosa, H&E stain.', 'an H&E image of mucin pool.']","[0.6427426338195801, 0.6229050755500793, 0.6162671446800232, 0.6045275926589966, 0.5973169207572937, 0.5935398936271667, 0.5853143334388733, 0.5840309858322144, 0.5800873637199402, 0.5773786902427673]"
MHIST_aom.png,"['an example of smooth muscle tissue.', 'an H&E stained image showing muscularis mucosa.', 'an H&E stained image of smooth muscle tissue.', 'an H&E stained image showing smooth muscle.', 'an H&E stained image of muscularis mucosa.', 'an H&E stained image of stromal tissue.', 'an H&E image of smooth muscle tissue.', 'an H&E stained image of smooth muscle.', 'an H&E stained image showing muscularis propria.', 'an H&E stained image showing muscle.']","[0.6394559144973755, 0.5837157964706421, 0.5761983394622803, 0.5739469528198242, 0.5677751898765564, 0.5640754699707031, 0.5583435893058777, 0.5493851900100708, 0.5401609539985657, 0.539543867111206]"
