image,top_prompts,top_scores
MHIST_avv.png,"['uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'uninvolved colon mucosa, H&E stain.', 'a histopathological image showing normal colon mucosa.', 'a histopathological photograph showing normal colonic mucosa.', 'a histopathological photograph showing normal colon mucosa.', 'an H&E image showing normal colonic mucosa.', 'normal colonic mucosa, H&E.', 'normal colon mucosa, H&E.', 'an H&E image showing normal colon mucosa.']","[0.5879355669021606, 0.5438008904457092, 0.5313000679016113, 0.5200758576393127, 0.5003949999809265, 0.4964662492275238, 0.49607694149017334, 0.479837566614151, 0.4734500050544739, 0.4693221151828766]"
MHIST_avw.png,"['uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'uninvolved colon mucosa, H&E stain.', 'a histopathological image showing normal colon mucosa.', 'normal colonic mucosa, H&E.', 'mucin, H&E stain.', 'a histopathological image showing normal colonic mucosa.', 'mucin, H&E.', 'normal colon mucosa, H&E.', 'an H&E image showing normal colonic mucosa.']","[0.5685849189758301, 0.5675894021987915, 0.5461639165878296, 0.5396547913551331, 0.5174573659896851, 0.5024944543838501, 0.4982929229736328, 0.47405844926834106, 0.4727802574634552, 0.47078418731689453]"
MHIST_avx.png,"['an example of mucin.', 'an example of mucus.', 'mucus pool, H&E stain.', 'mucin, H&E stain.', 'mucus, H&E stain.', 'mucus pool, H&E.', 'an image showing stroma.', 'mucus, H&E.', 'mucin, H&E.', 'an H&E image of mucin pool.']","[0.5593112707138062, 0.5343701839447021, 0.5318180322647095, 0.530301570892334, 0.5256010293960571, 0.520912230014801, 0.5169779658317566, 0.49972960352897644, 0.49890416860580444, 0.48551490902900696]"
MHIST_avy.png,"['an H&E image of mucin pool.', 'malignant epithelium, H&E stain.', 'an H&E stained image of mucin.', 'an H&E stained image of mucin pool.', 'mucin pool, H&E stain.', 'mucin, H&E stain.', 'an H&E image showing mucin pool.', 'an H&E image showing mucin.', 'mucus, H&E stain.', 'an image of mucus pool.']","[0.5700784921646118, 0.552651584148407, 0.536316990852356, 0.5344338417053223, 0.5325428247451782, 0.5277976393699646, 0.521268904209137, 0.5129766464233398, 0.5105687975883484, 0.5061112642288208]"
MHIST_avz.png,"['uninvolved colon mucosa, H&E.', 'an H&E image of mucin pool.', 'uninvolved colon mucosa, H&E stain.', 'mucin pool, H&E.', 'an H&E stained image of mucin pool.', 'mucin, H&E stain.', 'there is mucin.', 'normal colonic mucosa, H&E stain.', 'an H&E image showing uninvolved colon mucosa.', 'normal colonic mucosa, H&E.']","[0.5280790328979492, 0.4890610873699188, 0.4570162892341614, 0.4441370964050293, 0.43629616498947144, 0.42769646644592285, 0.4221965968608856, 0.41701507568359375, 0.41561639308929443, 0.4103272557258606]"
MHIST_awa.png,"['a histopathological image showing normal colon mucosa.', 'uninvolved colon mucosa, H&E.', 'a histopathological image showing normal colonic mucosa.', 'normal colonic mucosa, H&E.', 'a photomicrograph showing normal colon mucosa.', 'shows colorectal adenocarcinoma epithelium.', 'a histopathological photograph showing normal colon mucosa.', 'normal colonic mucosa, H&E stain.', 'a photomicrograph showing colorectal adenocarcinoma.', 'normal colon mucosa, H&E.']","[0.5479362607002258, 0.5069472789764404, 0.496883749961853, 0.4800245761871338, 0.46867498755455017, 0.46227115392684937, 0.45243629813194275, 0.4503282904624939, 0.44668668508529663, 0.4423060417175293]"
MHIST_awb.png,"['uninvolved colon mucosa, H&E.', 'uninvolved colon mucosa, H&E stain.', 'a photomicrograph showing normal colon mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E image showing normal colon mucosa.', 'normal colonic mucosa, H&E stain.', 'normal colon mucosa, H&E.', 'a histopathological photograph of normal colon mucosa.', 'a histopathological photograph showing normal colon mucosa.', 'a histopathological photograph showing normal colonic mucosa.']","[0.609769880771637, 0.5288635492324829, 0.511098325252533, 0.5038589835166931, 0.4957188665866852, 0.4947728216648102, 0.49304747581481934, 0.492698073387146, 0.48809805512428284, 0.4849800765514374]"
MHIST_awc.png,"['a photomicrograph showing normal colon mucosa.', 'a histopathological image showing normal colon mucosa.', 'a histopathological photograph of colorectal adenocarcinoma epithelium.', 'a histopathological image showing normal colonic mucosa.', 'a photomicrograph of normal colon mucosa.', 'this is normal colonic mucosa.', 'shows normal colon mucosa.', 'this is normal colon mucosa.', 'presence of normal colon mucosa.', 'normal colonic mucosa.']","[0.6045358180999756, 0.5962112545967102, 0.5841532945632935, 0.5797995328903198, 0.5673002600669861, 0.5577350854873657, 0.5413237810134888, 0.540436327457428, 0.5374804735183716, 0.5365865230560303]"
MHIST_awd.png,"['an H&E image of mucin pool.', 'empty space, H&E stain.', 'mucin pool, H&E stain.', 'an image of mucin.', 'an H&E stained image of mucin pool.', 'uninvolved colon mucosa, H&E.', 'an image of fat.', 'mucin pool, H&E.', 'malignant epithelium, H&E stain.', 'mucin, H&E stain.']","[0.549694299697876, 0.5324676036834717, 0.5284414887428284, 0.5213816165924072, 0.5203958749771118, 0.5149015784263611, 0.5146235227584839, 0.4875769019126892, 0.4871961772441864, 0.47489866614341736]"
MHIST_awe.png,"['an H&E image of mucin pool.', 'uninvolved colon mucosa, H&E.', 'an H&E stained image of mucin pool.', 'a histopathological image showing adenocarcinoma.', 'an image of debris.', 'a histopathological photograph of fat.', 'a histopathological image of colorectal adenocarcinoma epithelium.', 'a photomicrograph showing colorectal adenocarcinoma.', 'a histopathological image of muscularis mucosa.', 'an H&E image showing uninvolved colon mucosa.']","[0.5025071501731873, 0.4804789423942566, 0.4694632589817047, 0.461235374212265, 0.4527018666267395, 0.4476267099380493, 0.44434550404548645, 0.4419535994529724, 0.437866747379303, 0.4377988576889038]"
MHIST_awf.png,"['mucus, H&E stain.', 'an H&E image of mucin pool.', 'this is mucus.', 'mucin.', 'mucin pool, H&E stain.', 'mucus.', 'an H&E stained image of mucin pool.', 'an H&E stained image of mucus pool.', 'a histopathological photograph of fat.', 'an H&E stained image of mucin.']","[0.4695624113082886, 0.458900511264801, 0.4582158327102661, 0.45252105593681335, 0.4494099020957947, 0.4466422200202942, 0.4462166726589203, 0.44593772292137146, 0.4336777627468109, 0.4271569550037384]"
MHIST_awg.png,"['uninvolved colon mucosa, H&E.', 'mucin pool, H&E.', 'mucin, H&E stain.', 'an H&E image of mucin pool.', 'mucin pool, H&E stain.', 'mucin.', 'uninvolved colon mucosa, H&E stain.', 'normal colonic mucosa, H&E stain.', 'an H&E stained image of mucin pool.', 'a histopathological image showing normal colon mucosa.']","[0.5354178547859192, 0.518226146697998, 0.4984436631202698, 0.49380728602409363, 0.48828399181365967, 0.4880739450454712, 0.486153781414032, 0.4830552637577057, 0.4827074408531189, 0.47250986099243164]"
MHIST_awh.png,"['uninvolved colon mucosa, H&E.', 'an H&E image showing normal colonic mucosa.', 'uninvolved colon mucosa, H&E stain.', 'a histopathological image showing normal colonic mucosa.', 'an H&E stained image of normal colonic mucosa.', 'normal colonic mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'an H&E stained image showing normal colonic mucosa.', 'an H&E image showing normal colon mucosa.', 'a histopathological image showing normal colon mucosa.']","[0.6396619081497192, 0.5402995347976685, 0.5334557294845581, 0.5061756372451782, 0.5050322413444519, 0.49367988109588623, 0.4826885461807251, 0.4807650148868561, 0.4807157516479492, 0.47103166580200195]"
MHIST_awi.png,"['shows colorectal adenocarcinoma.', 'shows colorectal adenocarcinoma epithelium.', 'an image of colorectal adenocarcinoma.', 'a histopathological image showing adenocarcinoma.', 'an image showing background.', 'a histopathological photograph of fat.', 'an image of background.', 'a photomicrograph showing colorectal adenocarcinoma.', 'an image showing adenocarcinoma.', 'a photomicrograph of colorectal adenocarcinoma.']","[0.5460637807846069, 0.5344615578651428, 0.4753928482532501, 0.4610808491706848, 0.45196837186813354, 0.451911062002182, 0.4506911635398865, 0.44177913665771484, 0.43608829379081726, 0.4355338215827942]"
MHIST_awj.png,"['mucin, H&E stain.', 'this is mucus.', 'mucus, H&E stain.', 'mucin pool, H&E stain.', 'this is mucus pool.', 'mucin.', 'an H&E stained image of mucus pool.', 'mucin pool, H&E.', 'mucus pool, H&E stain.', 'there is mucin.']","[0.5347610712051392, 0.5314503312110901, 0.5269414782524109, 0.5230334997177124, 0.5116153359413147, 0.496563583612442, 0.4902861416339874, 0.48878955841064453, 0.48264315724372864, 0.4781147539615631]"
MHIST_awk.png,"['mucin, H&E stain.', 'mucin, H&E.', 'normal colonic mucosa, H&E stain.', 'uninvolved colon mucosa, H&E.', 'uninvolved colon mucosa, H&E stain.', 'mucin pool, H&E.', 'there is mucin.', 'a histopathological image showing normal colon mucosa.', 'a histopathological photograph of colorectal adenocarcinoma epithelium.', 'normal colonic mucosa, H&E.']","[0.5443753004074097, 0.5400841236114502, 0.5240369439125061, 0.5152297019958496, 0.5095979571342468, 0.48761802911758423, 0.4733641743659973, 0.4713786840438843, 0.453216016292572, 0.4469336271286011]"
MHIST_awl.png,"['normal colonic mucosa is present.', 'an H&E image showing normal colonic mucosa.', 'shows normal colonic mucosa.', 'uninvolved colon mucosa, H&E.', 'there is normal colonic mucosa.', 'normal colonic mucosa, H&E.', 'an H&E image of uninvolved colon mucosa.', 'an image of muscularis mucosa.', 'muscularis mucosa, H&E.', 'an H&E image showing muscularis mucosa.']","[0.6114131212234497, 0.608491837978363, 0.6069547533988953, 0.5957422852516174, 0.5918554067611694, 0.5916752815246582, 0.5902992486953735, 0.5891963243484497, 0.5803838968276978, 0.573789119720459]"
MHIST_awm.png,"['a histopathological image showing normal colon mucosa.', 'a histopathological image showing normal colonic mucosa.', 'uninvolved colon mucosa, H&E.', 'a histopathological photograph of adipose.', 'mucin.', 'an image showing empty space.', 'an H&E image of mucin pool.', 'an image of mucin.', 'a histopathological image showing adipose tissue.', 'an image of debris.']","[0.5109511613845825, 0.5045342445373535, 0.48893648386001587, 0.4707373380661011, 0.46844029426574707, 0.4385156035423279, 0.43693357706069946, 0.4329966604709625, 0.4187888205051422, 0.41404247283935547]"
MHIST_awn.png,"['mucin.', 'a histopathological image showing adenocarcinoma.', 'mucin pool, H&E stain.', 'there is mucin.', 'malignant epithelium, H&E stain.', 'mucin, H&E stain.', 'mucin pool, H&E.', 'this is mucus.', 'mucin, H&E.', 'a photomicrograph showing colorectal adenocarcinoma.']","[0.5354745388031006, 0.5004900693893433, 0.499366819858551, 0.45627421140670776, 0.4473414421081543, 0.43651625514030457, 0.4339359402656555, 0.40994793176651, 0.3993617594242096, 0.39802730083465576]"
MHIST_awo.png,"['mucin pool, H&E stain.', 'mucin, H&E stain.', 'an H&E image of mucin pool.', 'an H&E stained image of mucin pool.', 'mucin pool, H&E.', 'mucin.', 'this is mucus.', 'mucus, H&E stain.', 'mucin, H&E.', 'an H&E stained image of mucus pool.']","[0.678210973739624, 0.614678680896759, 0.5990064144134521, 0.5989254713058472, 0.59854656457901, 0.5916893482208252, 0.5664176940917969, 0.565035879611969, 0.5556859970092773, 0.54917973279953]"
MHIST_awp.png,"['mucin.', 'mucin pool, H&E stain.', 'malignant epithelium, H&E stain.', 'an H&E image of mucin pool.', 'a histopathological image showing adenocarcinoma.', 'mucin pool, H&E.', 'mucin, H&E stain.', 'an H&E image showing mucin pool.', 'an H&E stained image of mucin pool.', 'an H&E image showing background.']","[0.5471693277359009, 0.5224719643592834, 0.501550555229187, 0.47658440470695496, 0.46339312195777893, 0.46168676018714905, 0.45761922001838684, 0.44409704208374023, 0.4422990679740906, 0.4278908967971802]"
MHIST_awq.png,"['mucin pool, H&E stain.', 'mucin.', 'mucin pool, H&E.', 'an H&E stained image of mucin pool.', 'an H&E image of mucin pool.', 'mucin, H&E stain.', 'an H&E stained image showing mucin pool.', 'an H&E image showing mucin pool.', 'a histopathological image showing adenocarcinoma.', 'malignant epithelium, H&E stain.']","[0.646493136882782, 0.6044710874557495, 0.564346432685852, 0.5623939037322998, 0.5621169805526733, 0.542911171913147, 0.5320141911506653, 0.5309937000274658, 0.5249501466751099, 0.5152167677879333]"
MHIST_awr.png,"['an H&E image of mucin pool.', 'an image showing adenocarcinoma.', 'an H&E stained image of mucin pool.', 'mucus, H&E stain.', 'an image showing mucin.', 'an H&E stained image of mucin.', 'an H&E image of mucus pool.', 'mucin, H&E stain.', 'there is background artifacts.', 'uninvolved colon mucosa, H&E.']","[0.5952321290969849, 0.5509100556373596, 0.5392943620681763, 0.5381382703781128, 0.5379223227500916, 0.5301882028579712, 0.5294806957244873, 0.523981511592865, 0.5126667618751526, 0.5060527920722961]"
MHIST_aws.png,"['a histopathological image showing normal colon mucosa.', 'uninvolved colon mucosa, H&E.', 'a photomicrograph showing normal colon mucosa.', 'a photomicrograph showing colorectal adenocarcinoma.', 'a photomicrograph of colorectal adenocarcinoma.', 'shows colorectal adenocarcinoma epithelium.', 'a histopathological image showing normal colonic mucosa.', 'a histopathological photograph of normal colon mucosa.', 'normal colonic mucosa, H&E.', 'a histopathological image showing inflammatory cells.']","[0.5552289485931396, 0.548926591873169, 0.5130571722984314, 0.4951363205909729, 0.4869912266731262, 0.4773681163787842, 0.4719586968421936, 0.46353936195373535, 0.4579956531524658, 0.4481778144836426]"
MHIST_awt.png,"['a histopathological image of muscularis mucosa.', 'a histopathological image of penmarking.', 'an image showing lymphoid aggregate.', 'a histopathological photograph showing normal colon mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'a histopathological image showing penmarking.', 'a photomicrograph showing lymphoid aggregate.', 'shows colorectal adenocarcinoma epithelium.', 'uninvolved colon mucosa, H&E.', 'an H&E image showing colorectal adenocarcinoma epithelium.']","[0.5783258080482483, 0.5200084447860718, 0.5154495239257812, 0.5117729902267456, 0.5096690654754639, 0.5039714574813843, 0.49919724464416504, 0.49864327907562256, 0.4937850832939148, 0.48803719878196716]"
MHIST_awu.png,"['an H&E image showing uninvolved colon mucosa.', 'a histopathological image of muscularis mucosa.', 'uninvolved colon mucosa, H&E.', 'an image showing adenocarcinoma.', 'an H&E stained image showing uninvolved colon mucosa.', 'a histopathological image of penmarking.', 'an H&E image of muscularis mucosa.', 'an H&E image showing muscularis mucosa.', 'an H&E image showing normal colonic mucosa.', 'a histopathological image showing background.']","[0.6488003134727478, 0.5861393809318542, 0.5689206719398499, 0.5541113615036011, 0.543750524520874, 0.514784574508667, 0.5053424835205078, 0.4929894804954529, 0.48674851655960083, 0.4864417314529419]"
MHIST_awv.png,"['an H&E image of mucin pool.', 'an H&E stained image of mucin pool.', 'a histopathological image showing adenocarcinoma.', 'uninvolved colon mucosa, H&E.', 'an image showing adenocarcinoma.', 'mucin pool, H&E stain.', 'an H&E stained image of mucin.', 'an H&E stained image showing mucin pool.', 'mucin, H&E stain.', 'an H&E image showing mucin pool.']","[0.5382671356201172, 0.5057507753372192, 0.49308380484580994, 0.4695608913898468, 0.46808865666389465, 0.465628057718277, 0.46089375019073486, 0.4545691907405853, 0.45445236563682556, 0.44839704036712646]"
MHIST_aww.png,"['mucin pool, H&E.', 'an H&E image of mucin pool.', 'mucin pool, H&E stain.', 'mucin, H&E stain.', 'there is mucin.', 'mucin, H&E.', 'an H&E stained image of mucin pool.', 'mucin.', 'a histopathological image showing adenocarcinoma.', 'malignant epithelium, H&E stain.']","[0.4738442301750183, 0.4606107473373413, 0.46025559306144714, 0.45855826139450073, 0.450385183095932, 0.4463098645210266, 0.4331631660461426, 0.42617177963256836, 0.41560274362564087, 0.4104844629764557]"
MHIST_awx.png,"['a histopathological image showing background artifacts.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E stained image showing uninvolved colon mucosa.', 'an image showing adenocarcinoma.', 'uninvolved colon mucosa, H&E.', 'an H&E image of mucin pool.', 'there is background artifacts.', 'an H&E image showing normal colon mucosa.', 'a histopathological photograph showing background artifacts.', 'an H&E image showing background artifacts.']","[0.6169658303260803, 0.6090545654296875, 0.5917186141014099, 0.5783036947250366, 0.5766177177429199, 0.5679445862770081, 0.567907989025116, 0.5662123560905457, 0.5633631348609924, 0.554057240486145]"
MHIST_awy.png,"['a histopathological photograph of colorectal adenocarcinoma epithelium.', 'a photomicrograph of colorectal adenocarcinoma.', 'a photomicrograph showing colorectal adenocarcinoma.', 'shows colorectal adenocarcinoma.', 'presence of colorectal adenocarcinoma.', 'a histopathological photograph showing colorectal adenocarcinoma epithelium.', 'a photomicrograph of cancer-associated stroma.', 'a histopathological image showing adenocarcinoma.', 'an image of colorectal adenocarcinoma.', 'a histopathological image showing colorectal adenocarcinoma epithelium.']","[0.5216394066810608, 0.47846147418022156, 0.46927154064178467, 0.4279112219810486, 0.3982407748699188, 0.39789050817489624, 0.3909250497817993, 0.38887879252433777, 0.3851747214794159, 0.38370856642723083]"
MHIST_awz.png,"['uninvolved colon mucosa, H&E.', 'a histopathological image showing normal colon mucosa.', 'uninvolved colon mucosa, H&E stain.', 'an H&E stained image of mucin.', 'an H&E stained image of mucin pool.', 'an H&E image of mucin pool.', 'normal colonic mucosa, H&E stain.', 'mucin, H&E stain.', 'an H&E image showing mucin.', 'normal colon mucosa, H&E.']","[0.5104296803474426, 0.4470871090888977, 0.44629430770874023, 0.4392780363559723, 0.42164450883865356, 0.40149006247520447, 0.4002992510795593, 0.3991331160068512, 0.39610445499420166, 0.39555221796035767]"
MHIST_axa.png,"['uninvolved colon mucosa, H&E.', 'uninvolved colon mucosa, H&E stain.', 'normal colon mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'a photomicrograph showing normal colon mucosa.', 'normal colon mucosa, H&E stain.', 'an H&E image showing normal colon mucosa.', 'mucin, H&E stain.', 'normal colonic mucosa, H&E.', 'a histopathological image of uninvolved colon mucosa.']","[0.5347617864608765, 0.49713847041130066, 0.4776478409767151, 0.47605156898498535, 0.4642559885978699, 0.46006470918655396, 0.45648524165153503, 0.4553854465484619, 0.4479582607746124, 0.4383731484413147]"
MHIST_axb.png,"['mucin, H&E stain.', 'mucin pool, H&E stain.', 'mucin pool, H&E.', 'mucin, H&E.', 'mucin.', 'this is mucus.', 'mucus, H&E stain.', 'this is mucin.', 'mucus pool, H&E stain.', 'mucus pool, H&E.']","[0.5763474702835083, 0.5745399594306946, 0.5004597902297974, 0.49519774317741394, 0.49253883957862854, 0.4921044409275055, 0.4908689856529236, 0.4846435785293579, 0.47575825452804565, 0.45840221643447876]"
MHIST_axc.png,"['an image showing colorectal adenocarcinoma epithelium.', 'uninvolved colon mucosa, H&E.', 'an H&E stained image of lymphoid aggregate.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E stained image showing lymphoid aggregate.', 'there is lymphoid aggregate.', 'an H&E image of mucin pool.', 'normal colonic mucosa, H&E.', 'an H&E stained image showing uninvolved colon mucosa.', 'an H&E image showing lymphoid aggregate.']","[0.5606076717376709, 0.5532305240631104, 0.5496402978897095, 0.5451314449310303, 0.5346624255180359, 0.5282388925552368, 0.5267795324325562, 0.5251947641372681, 0.5220969915390015, 0.5164778232574463]"
MHIST_axd.png,"['uninvolved colon mucosa, H&E.', 'mucin, H&E stain.', 'mucin pool, H&E.', 'mucin, H&E.', 'mucin.', 'mucin pool, H&E stain.', 'uninvolved colon mucosa, H&E stain.', 'an H&E stained image of mucin pool.', 'a histopathological image showing adenocarcinoma.', 'an H&E image of mucin pool.']","[0.5029486417770386, 0.5010632872581482, 0.4872012436389923, 0.473183810710907, 0.4483228027820587, 0.44494661688804626, 0.43982309103012085, 0.4366743862628937, 0.432647705078125, 0.425558865070343]"
MHIST_axe.png,"['mucus, H&E stain.', 'an H&E stained image of mucus pool.', 'this is mucus pool.', 'mucin, H&E stain.', 'an image of mucus.', 'an H&E image of mucus pool.', 'mucin, H&E.', 'mucin pool, H&E.', 'mucus.', 'this is mucus.']","[0.5378360152244568, 0.5329703688621521, 0.5296335220336914, 0.5185645222663879, 0.5080274939537048, 0.5016478896141052, 0.5014764070510864, 0.4968392252922058, 0.4897882044315338, 0.48863109946250916]"
MHIST_axf.png,"['an H&E image of mucus pool.', 'an H&E image of mucin pool.', 'an image showing mucin.', 'an example of smooth muscle tissue.', 'an H&E stained image showing mucin.', 'an H&E image of mucus.', 'an H&E image showing mucin.', 'an H&E stained image of mucin.', 'an H&E stained image showing uninvolved colon mucosa.', 'an H&E image of mucin.']","[0.562031090259552, 0.5581576228141785, 0.5526202917098999, 0.545634388923645, 0.545078456401825, 0.5445500016212463, 0.5414590835571289, 0.5351126790046692, 0.5327160358428955, 0.5286790132522583]"
MHIST_axg.png,"['an H&E image of mucin pool.', 'mucin, H&E stain.', 'mucin pool, H&E stain.', 'mucin pool, H&E.', 'an H&E image showing penmarking.', 'mucus, H&E stain.', 'an H&E stained image of mucin pool.', 'this is mucus.', 'mucin, H&E.', 'penmarking, H&E stain.']","[0.4899204969406128, 0.4796968698501587, 0.46095067262649536, 0.45107999444007874, 0.44829463958740234, 0.4452578127384186, 0.444305419921875, 0.4393651783466339, 0.427741676568985, 0.42034488916397095]"
MHIST_axh.png,"['mucin pool, H&E stain.', 'mucin, H&E stain.', 'mucin.', 'an H&E image of mucin pool.', 'mucus, H&E stain.', 'this is mucus.', 'mucin, H&E.', 'mucus pool, H&E stain.', 'an H&E stained image of mucin pool.', 'there is mucin.']","[0.6518280506134033, 0.6043856739997864, 0.5803589820861816, 0.5589990019798279, 0.5452588200569153, 0.5434210300445557, 0.540996789932251, 0.5386559367179871, 0.5263578295707703, 0.5261472463607788]"
MHIST_axi.png,"['an H&E image of mucin pool.', 'an H&E image of mucus pool.', 'an H&E stained image of mucin.', 'uninvolved colon mucosa, H&E.', 'an H&E stained image showing mucin.', 'an H&E stained image of mucin pool.', 'an H&E image showing mucin.', 'an H&E stained image of mucus pool.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E stained image showing mucus.']","[0.6182881593704224, 0.5976271629333496, 0.5912062525749207, 0.5851534605026245, 0.5780817270278931, 0.5761194229125977, 0.5611938834190369, 0.5440337061882019, 0.542887270450592, 0.5302656888961792]"
MHIST_axj.png,"['uninvolved colon mucosa, H&E.', 'uninvolved colon mucosa, H&E stain.', 'mucin, H&E stain.', 'normal colonic mucosa, H&E stain.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E image of uninvolved colon mucosa.', 'a photomicrograph showing normal colon mucosa.', 'normal colonic mucosa, H&E.', 'normal colon mucosa, H&E.', 'mucin, H&E.']","[0.5701107978820801, 0.49887943267822266, 0.46679267287254333, 0.46389663219451904, 0.4611338973045349, 0.45884108543395996, 0.45424771308898926, 0.4419988989830017, 0.4299078583717346, 0.42774713039398193]"
MHIST_axk.png,"['an H&E image showing uninvolved colon mucosa.', 'an H&E stained image showing uninvolved colon mucosa.', 'an example of mucin.', 'uninvolved colon mucosa, H&E.', 'an H&E image of colorectal adenocarcinoma epithelium.', 'there is background artifacts.', 'an H&E image of muscularis mucosa.', 'a histopathological image of penmarking.', 'an H&E stained image showing mucin.', 'an image showing adenocarcinoma.']","[0.606230616569519, 0.5886858701705933, 0.5425002574920654, 0.5417225956916809, 0.5320465564727783, 0.5298729538917542, 0.5282211303710938, 0.5254400968551636, 0.5235322117805481, 0.521798849105835]"
MHIST_axl.png,"['uninvolved colon mucosa, H&E.', 'a histopathological image showing adenocarcinoma.', 'there is mucin.', 'a histopathological photograph of colorectal adenocarcinoma epithelium.', 'a histopathological photograph showing adenocarcinoma.', 'mucin.', 'an H&E image of mucin pool.', 'a histopathological image showing normal colon mucosa.', 'a photomicrograph showing normal colon mucosa.', 'an H&E image showing mucin.']","[0.5398030877113342, 0.5344811081886292, 0.5262205004692078, 0.5236498117446899, 0.5176515579223633, 0.5094417333602905, 0.500985860824585, 0.49735718965530396, 0.473243772983551, 0.47159716486930847]"
MHIST_axm.png,"['a photomicrograph of colorectal adenocarcinoma.', 'a photomicrograph showing colorectal adenocarcinoma.', 'a photomicrograph showing normal colon mucosa.', 'shows normal colon mucosa.', 'a histopathological image showing normal colonic mucosa.', 'a histopathological image showing normal colon mucosa.', 'colorectal adenocarcinoma is shown.', 'an image of colorectal adenocarcinoma.', 'a photomicrograph of normal colon mucosa.', 'an image of normal colonic mucosa.']","[0.5505760908126831, 0.5450016856193542, 0.5199927091598511, 0.5128074884414673, 0.5060338377952576, 0.4899126887321472, 0.4778837561607361, 0.4624030590057373, 0.4597892761230469, 0.4551408588886261]"
MHIST_axn.png,"['normal colonic mucosa, H&E.', 'uninvolved colon mucosa, H&E.', 'mucin pool, H&E stain.', 'mucin, H&E stain.', 'an H&E image of mucin pool.', 'normal colonic mucosa, H&E stain.', 'an H&E image showing normal colonic mucosa.', 'an H&E stained image of mucin pool.', 'an H&E image showing uninvolved colon mucosa.', 'mucin, H&E.']","[0.6503211259841919, 0.6407322883605957, 0.6224377155303955, 0.6185793876647949, 0.6036249399185181, 0.5990780591964722, 0.5976495146751404, 0.5953285694122314, 0.5864763259887695, 0.5751510858535767]"
MHIST_axo.png,"['uninvolved colon mucosa, H&E.', 'an image showing mucin.', 'an H&E stained image showing mucin.', 'presence of colorectal adenocarcinoma epithelium.', 'a histopathological image showing background artifacts.', 'an H&E image showing uninvolved colon mucosa.', 'an H&E stained image showing mucus pool.', 'a histopathological photograph showing normal colonic mucosa.', 'uninvolved colon mucosa, H&E stain.', 'an image of mucin.']","[0.5730984210968018, 0.5621535181999207, 0.542474627494812, 0.5336630344390869, 0.5253661274909973, 0.5189205408096313, 0.5153828263282776, 0.5133407115936279, 0.5106134414672852, 0.5077714323997498]"
MHIST_axp.png,"['uninvolved colon mucosa, H&E.', 'there is mucin.', 'uninvolved colon mucosa, H&E stain.', 'normal colon mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'mucin, H&E stain.', 'normal colon mucosa, H&E stain.', 'normal colonic mucosa, H&E.', 'mucin, H&E.', 'mucin.']","[0.5583374500274658, 0.5090014338493347, 0.5087754130363464, 0.5076592564582825, 0.5051640272140503, 0.49308228492736816, 0.481151819229126, 0.47089236974716187, 0.46883973479270935, 0.45596322417259216]"
MHIST_axq.png,"['an H&E stained image of mucin.', 'mucus, H&E stain.', 'an H&E stained image of mucin pool.', 'an H&E image of mucin pool.', 'uninvolved colon mucosa, H&E.', 'mucin, H&E stain.', 'mucin, H&E.', 'an H&E image showing mucin.', 'an H&E stained image showing mucin.', 'an H&E image of mucin.']","[0.588806688785553, 0.5693067312240601, 0.5688633918762207, 0.5628543496131897, 0.559459388256073, 0.5554434061050415, 0.5510005950927734, 0.5506603717803955, 0.5358059406280518, 0.5203733444213867]"
MHIST_axr.png,"['uninvolved colon mucosa, H&E.', 'normal colonic mucosa, H&E stain.', 'an H&E stained image showing normal colon mucosa.', 'an H&E image showing normal colon mucosa.', 'an H&E image showing uninvolved colon mucosa.', 'normal colon mucosa, H&E.', 'an H&E stained image of normal colon mucosa.', 'normal colon mucosa, H&E stain.', 'uninvolved colon mucosa, H&E stain.', 'an H&E image showing normal colonic mucosa.']","[0.6251271367073059, 0.6080684661865234, 0.5984758734703064, 0.5968994498252869, 0.596526563167572, 0.5858072638511658, 0.5762148499488831, 0.5667386054992676, 0.5612475872039795, 0.5566717982292175]"
MHIST_axs.png,"['an H&E image of mucin pool.', 'an H&E image of mucus pool.', 'an H&E stained image of mucin pool.', 'an H&E stained image of mucin.', 'an H&E stained image showing mucin.', 'mucus pool is shown.', 'an H&E image of mucus.', 'an H&E stained image showing mucus.', 'an H&E image showing mucus.', 'an H&E stained image of mucus pool.']","[0.6299511194229126, 0.6030113101005554, 0.5624923706054688, 0.5501183867454529, 0.5403140783309937, 0.5298706293106079, 0.5226553678512573, 0.5189487338066101, 0.5186501741409302, 0.517033040523529]"
